Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,AU,US,BR,,3,leather products (large),,T,W
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,AU,US,BR,3,,skin pieces,,T,W
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,BB,US,PE,,3,live,,T,C
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,BE,PE,,,80,meat,kg,T,C
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,BR,FR,,7,,garments,,Q,W
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,BR,IT,BR,,31,skins,,T,W
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,BR,US,XX,6,,garments,,Q,W
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,CA,BR,,,7,garments,,T,W
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,CA,BR,,,175,leather products (large),,T,W
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,CA,BR,,,10882.5,meat,kg,T,C
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,CA,BR,,,8,scales,kg,S,W
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,CA,IT,BR,,15,leather products (small),,T,C
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,CA,IT,BR,,42,leather products (small),,T,W
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,CA,PE,,,25,meat,kg,T,C
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,CA,SG,,,4,live,,T,F
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,CH,BR,,,10,fingerlings,kg,T,C
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,CH,BR,,,1600,meat,kg,T,C
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,CH,DE,PE,2,2,live,,T,C
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,CH,IT,BR,1,1,garments,,T,C
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,CH,IT,BR,37,37,leather products (small),,T,C
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,CH,IT,BR,8,8,leather products (small),,T,W
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,CL,PE,,,4615,live,,T,C
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,CN,IT,BR,,6,leather products (large),,T,W
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,CN,IT,BR,,7,leather products (small),,T,C
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,CN,IT,BR,,12,leather products (small),,T,W
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,DE,BR,,,30,garments,,T,W
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,DE,BR,,,50,leather products (small),,T,W
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,DE,BR,,15.06,1000,meat,kg,T,C
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,DE,US,BR,22,22,leather products (small),,T,W
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,DK,SG,,10,,live,,T,D
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,EC,PE,,,2143,live,,T,C
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,ES,BR,,228,1930,meat,kg,T,C
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,ES,PE,,10,10,live,,T,C
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,ES,PE,,40,420,meat,kg,T,C
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,ES,PE,,30,,unspecified,kg,T,C
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,FR,BR,,,7,garments,,Q,C
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,FR,BR,,,15,garments,,T,W
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,FR,US,PE,,2,specimens,,S,C
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,GB,PE,,,100,live,,T,C
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,GR,BR,,,50,garments,,T,W
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,GR,BR,,20,60,leather products (small),,T,W
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,HK,BR,XX,10,,skins,,T,W
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,HK,BR,,,77,leather products (large),,T,W
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,HK,BR,,60,,skins,,T,C
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,HK,BR,,2,,skins,,T,W
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,HK,PE,,39222,48144,live,,T,C
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,ID,CO,,,600,live,,T,C
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,IT,BR,,,275,leather products (large),,T,C
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,IT,BR,,,356,leather products (large),,T,W
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,IT,BR,,,90,meat,kg,T,C
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,IT,BR,,418,,skins,,T,C
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,IT,BR,,286,,skins,,T,W
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,JP,BR,,,100,cloth,,T,W
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,JP,BR,,,30,derivatives,,T,W
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,JP,BR,,,320,garments,,T,W
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,JP,BR,,6,6,leather products (large),,T,W
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,JP,BR,,32,340,leather products (small),,T,W
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,JP,BR,,694.50,1170,meat,kg,T,C
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,JP,BR,,42,40,skins,,T,W
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,JP,FR,BR,3,2,leather products (small),,T,C
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,JP,IT,BR,3,,garments,,T,C
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,JP,IT,BR,,3,garments,,T,W
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,JP,IT,BR,50,18,leather products (small),,T,C
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,JP,IT,BR,20,17,leather products (small),,T,W
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,JP,PE,,1100,1100,live,,T,C
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,JP,SG,,,120,live,,T,F
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,KP,CO,,,120,live,,T,C
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,KP,TH,,,200,live,,T,D
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,KR,BR,,,10,leather products (large),,T,W
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,KR,BR,,,37,skins,,T,C
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,KR,CO,,120,,live,,T,C
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,KR,IT,BR,1,1,garments,,T,C
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,KR,IT,BR,7,,leather products (small),,T,W
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,KR,PE,,450,450,live,,T,C
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,KR,TH,,100,,live,,T,D
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,MC,IT,BR,3,3,leather products (small),,T,C
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,MX,BR,,,900,leather products (large),,T,W
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,MX,BR,,831,,skins,,T,C
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,MX,BR,,1100,200,skins,,T,W
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,MX,BR,,,831,skin pieces,,T,C
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,MX,CO,,200,100,live,,T,C
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,MX,PE,,40,40,live,,T,C
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,MX,US,BR,350,250,skins,,T,C
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,MX,US,BR,590,72,skins,,T,W
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,MY,CO,,360,,live,,T,C
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,MY,SG,XX,,1,live,,Z,U
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,MY,SG,,,2,live,,P,C
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,MY,SG,,3,,live,,T,C
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,NL,PE,,160,,live,,T,C
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,NO,PE,,26,54,live,,T,C
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,PH,PE,,,100,live,,T,C
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,PL,BR,,120,600,meat,kg,T,C
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,PT,BR,,,20,bodies,g,S,C
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,PT,BR,,,50,garments,,T,W
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,PT,BR,,,50,leather products (small),,T,W
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,RU,FR,BR,,1,garments,,T,W
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,RU,IT,BR,,5,leather products (small),,T,C
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,RU,IT,BR,,12,leather products (small),,T,W
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,RU,SG,,,4,live,,T,F
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,SG,CO,,,50,live,,T,C
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,SG,IT,BR,,1,leather products (small),,T,W
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,SR,US,PE,,18,live,,T,C
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,TH,PE,,,266,live,,T,C
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,TH,SG,XX,1,,live,,T,U
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,TH,SG,XX,,1,live,,Z,U
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,TR,BR,,,30,leather products (large),,T,W
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,TR,PE,,17,17,live,,T,C
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,TR,SG,,,16,live,,T,F
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,US,BR,XX,393,,leather products (small),,T,W
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,US,BR,XX,34,,skins,,T,W
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,US,BR,XX,130,,skin pieces,,T,C
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,US,BR,XX,238,,skin pieces,,T,W
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,US,BR,,,150,cloth,,T,W
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,US,BR,,,240,derivatives,,T,W
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,US,BR,,,6,garments,,Q,W
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,US,BR,,6,5380,garments,,T,W
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,US,BR,,30,3300,leather products (large),,T,C
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,US,BR,,251,2769,leather products (large),,T,W
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,US,BR,,2,,leather products (small),,T,C
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,US,BR,,491,9300,leather products (small),,T,W
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,US,BR,,19144,40122,meat,kg,T,C
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,US,BR,,14512,,meat,kg,T,R
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,US,BR,,3304,,skins,,T,C
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,US,BR,,1549,100,skins,,T,W
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,US,BR,,,156,skin pieces,,T,C
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,US,BR,,524,227,skin pieces,,T,W
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,US,CA,BR,1050,692,leather products (small),,T,W
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,US,CO,,184,284,live,,T,C
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,US,CO,,12,,live,,T,I
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,US,CO,,100,,live,,T,W
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,US,FR,BR,,4,garments,,T,W
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,US,IT,BR,13,11,garments,,T,C
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,US,IT,BR,2,,leather products (small),,P,W
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,US,IT,BR,16,16,leather products (small),,T,C
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,US,IT,BR,1,,leather products (small),,T,I
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,US,IT,BR,25,27,leather products (small),,T,W
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,US,MX,BR,3368,3776,leather products (small),,T,C
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,US,MX,BR,6200,6608,leather products (small),,T,W
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,US,MX,BR,56,,skin pieces,,T,W
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,US,MX,XX,24,,leather products (small),,P,I
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,US,PE,,1126,4241,live,,T,C
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,US,PE,,2730,,live,,T,W
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,US,PE,,35548.07,52130,meat,kg,T,C
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,XX,MC,BR,,3,leather products (small),,P,C
2016,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,XX,MX,BR,,100,leather products (small),,T,C
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,AE,IT,BR,,1,leather products (small),,T,W
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,AR,PE,,,20,live,,T,C
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,AT,PE,,,7,meat,kg,T,C
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,AU,BR,,10,,leather products (large),,T,C
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,AU,BR,,10,10,leather products (large),,T,W
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,AU,BR,,,10,plates,,T,C
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,BE,BR,,,80,meat,kg,T,C
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,BR,CO,,11,,garments,,Q,W
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,BR,IT,BR,,74,plates,,T,C
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,BR,IT,BR,,34,skins,,T,C
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,BR,IT,BR,,66,skins,,T,W
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,BR,US,XX,8,,skin pieces,,Q,W
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,CA,BR,,,80,bodies,,S,C
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,CA,BR,,,13,leather products (large),,T,C
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,CA,BR,,,80,leather products (large),,T,W
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,CA,BR,,,3600,meat,kg,T,C
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,CA,IT,BR,,15,leather products (small),,T,W
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,CA,PE,,,10,live,,T,C
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,CA,PE,,,117,meat,kg,T,C
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,CH,IT,BR,1,1,garments,,T,C
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,CH,IT,BR,88,88,leather products (small),,T,C
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,CN,CO,,5000,3000,live,,T,C
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,CN,IT,BR,,5,garments,,T,C
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,CN,IT,BR,,11,leather products (large),,T,W
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,CN,IT,BR,,5,leather products (small),,T,W
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,CN,IT,BR,,4,plates,,T,C
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,CN,IT,BR,,12,skins,,T,C
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,CN,IT,BR,,5,skins,,T,W
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,CN,PE,,1940,1940,live,,T,C
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,CO,BR,,,11,garments,,Q,W
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,DE,BR,,,600,meat,kg,T,C
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,DE,MX,BR,36,36,leather products (small),,T,C
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,DE,PE,,10,,meat,kg,P,C
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,DE,PE,,,10,meat,kg,T,C
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,DE,SG,XX,,1,specimens,,M,U
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,DE,US,BR,,26,leather products (small),,T,C
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,DE,US,BR,26,,leather products (small),,T,W
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,DE,US,BR,3,3,skins,,T,W
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,DK,BR,,,300,meat,kg,T,C
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,DK,SG,,2,2,live,,T,F
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,ES,PE,,282.05,300,meat,kg,T,C
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,FR,PE,,3,23,live,,T,C
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,FR,PE,,10,,live,,Z,C
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,FR,US,PE,,2,specimens,,S,C
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,GR,BR,,,150,garments,,T,W
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,GR,BR,,5,300,leather products (small),,T,W
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,GR,BR,,8,,leather products (small),,,W
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,HK,IT,BR,4,,leather products (large),,T,C
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,HK,IT,BR,10,,skins,,T,C
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,HK,IT,BR,7,,skins,,T,W
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,HK,PE,,28363,48871,live,,T,C
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,HK,PE,,,36,meat,kg,T,C
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,ID,CO,,,260,live,,T,C
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,IN,BR,,,6,leather products (large),,T,W
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,IT,BR,,,30,carvings,,T,F
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,IT,BR,,,580,leather products (large),,T,C
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,IT,BR,,,207,leather products (large),,T,W
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,IT,BR,,2,2,plates,,T,C
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,IT,BR,,494,30,skins,,T,C
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,IT,BR,,126,6,skins,,T,W
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,IT,BR,,6472,6472,skin pieces,,T,C
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,IT,US,BR,2,2,garments,,T,C
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,IT,US,BR,2,2,leather products (small),,T,C
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,JP,BR,,,250,cloth,,T,W
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,JP,BR,,,220,derivatives,,T,W
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,JP,BR,,,970,garments,,T,W
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,JP,BR,,,19,leather products (large),,T,W
2017,II,Arapaima gigas,Actinopteri,Osteoglossiformes,Arapaimidae,Arapaima,JP,BR,,195,1070,leather products (small),,T,W
